Date,Slot No.,RefSt,Sensor_O3,Temp,RelHum
31-12-2021,SLOT-18,8.2715,25.77966102,36.55166667,33.20166667
31-12-2021,SLOT-19,11.90383333,31.93103448,35.94333333,33.59333333
31-12-2021,SLOT-20,13.102,32.44067797,35.25833333,33.405
31-12-2021,SLOT-21,14.23233333,31.86440678,31.74666667,33.92666667
31-12-2021,SLOT-22,15.05666667,32.23728814,30.825,40.91333333
31-12-2021,SLOT-22,15.05666667,32.23728814,30.825,40.91333333
31-12-2021,SLOT-24,18.0225,33.6779661,31.82666667,46.86166667
01-01-2022,SLOT-1,17.71338983,34.82758621,31.52372881,47.45762712
01-01-2022,SLOT-2,16.91733333,33.96610169,30.98333333,48.64
01-01-2022,SLOT-3,15.50183333,31.83050847,30.67833333,49.00333333
01-01-2022,SLOT-4,15.12116667,30.12068966,30.51666667,48.925
01-01-2022,SLOT-5,14.8965,29.44067797,30.55166667,48.805
01-01-2022,SLOT-6,14.22266667,28.18644068,30.51666667,48.60333333
01-01-2022,SLOT-7,12.9165,27.61016949,30.26666667,49.39166667
01-01-2022,SLOT-8,11.735,26.69491525,29.97666667,50.205
01-01-2022,SLOT-9,9.894833333,25.40677966,29.775,50.71
01-01-2022,SLOT-10,6.762666667,23.05084746,29.67833333,51.11333333
01-01-2022,SLOT-11,13.74116667,37.66101695,31.06166667,48.40666667
01-01-2022,SLOT-12,5.4605,22.45762712,34.04,42.06666667
01-01-2022,SLOT-13,9.111,32.94827586,38.99166667,32.745
01-01-2022,SLOT-14,5.5485,22.37288136,42.90333333,27.215
01-01-2022,SLOT-15,5.648833333,21.69491525,46.655,22.7
01-01-2022,SLOT-16,5.005166667,21.55932203,42.315,28.395
01-01-2022,SLOT-17,4.566833333,21.66101695,39.04833333,32.90333333
01-01-2022,SLOT-18,5.364181818,23.31578947,39.21818182,32.49090909
01-01-2022,SLOT-19,6.2105,25.20338983,39.13666667,32.62
01-01-2022,SLOT-20,8.413833333,31.30508475,38.41166667,34.40666667
01-01-2022,SLOT-21,12.73266667,36.89830508,34.86,38.86833333
01-01-2022,SLOT-22,18.08266667,45.81355932,29.45166667,40.6
01-01-2022,SLOT-22,18.08266667,45.81355932,29.45166667,40.6
01-01-2022,SLOT-24,20.3395,50.52542373,31.205,54.85833333
02-01-2022,SLOT-1,16.31355932,45.48275862,31.22033898,56.43220339
02-01-2022,SLOT-2,11.85116667,35.94915254,31.06,56.02333333
02-01-2022,SLOT-3,9.199166667,34.67241379,30.71333333,56.5
02-01-2022,SLOT-4,8.185,34.3220339,30.09666667,56.33333333
02-01-2022,SLOT-5,8.056833333,33.25423729,29.67166667,53.26833333
02-01-2022,SLOT-6,7.207,30.59322034,29.82833333,50.63333333
02-01-2022,SLOT-7,7.058666667,28.84745763,29.54333333,51.09
02-01-2022,SLOT-8,6.840666667,28.42372881,29.23666667,52.045
02-01-2022,SLOT-9,5.411,26.38983051,29.42166667,51.9
