Date,Slot No.,AVG PM1,AVG PM2.5,AVG PM10
18-12-2021,SLOT-4,32.60583333333333,46.08283333333334,58.07333333333334
18-12-2021,SLOT-5,33.637666666666675,47.91216666666665,59.87483333333332
18-12-2021,SLOT-6,34.69916666666667,49.57866666666667,61.97550000000002
18-12-2021,SLOT-7,36.37766666666667,52.342166666666664,65.85033333333332
18-12-2021,SLOT-8,33.921,48.33483333333333,61.67616666666667
18-12-2021,SLOT-9,27.891666666666662,39.17666666666666,60.824
18-12-2021,SLOT-10,24.94349999999999,33.66100000000001,47.82566666666666
18-12-2021,SLOT-11,21.440000000000005,27.742413793103445,39.345689655172414
18-12-2021,SLOT-12,16.426666666666662,20.580500000000008,29.686333333333334
18-12-2021,SLOT-13,17.44666666666667,21.806833333333334,33.11833333333333
18-12-2021,SLOT-14,18.593000000000004,24.0975,35.881833333333326
18-12-2021,SLOT-15,18.048333333333336,23.17699999999999,33.649
18-12-2021,SLOT-16,18.146333333333324,23.2155,34.77833333333333
18-12-2021,SLOT-17,18.316666666666666,23.721666666666668,35.066833333333335
18-12-2021,SLOT-18,20.003833333333333,26.5115,43.17299999999999
18-12-2021,SLOT-19,24.78666666666667,34.31633333333334,56.42816666666666
18-12-2021,SLOT-20,31.13716666666666,46.09816666666668,69.92450000000001
18-12-2021,SLOT-21,33.20833333333334,50.77283333333333,78.13550000000002
18-12-2021,SLOT-22,30.775166666666664,44.642166666666654,65.40149999999998
18-12-2021,SLOT-22,30.775166666666664,44.642166666666654,65.40149999999998
18-12-2021,SLOT-24,28.512666666666664,40.192666666666675,56.155666666666676
