2009/0/6;6:6:0;T=17C;P2.5;290.80;P10;318.10
2009/0/6;6:6:0;T=17C;P2.5;292.80;P10;320.20
2009/0/6;6:6:0;T=17C;P2.5;275.20;P10;301.20
2009/0/6;6:6:0;T=17C;P2.5;242.80;P10;266.10
2009/0/6;6:6:0;T=17C;P2.5;221.40;P10;243.10
2009/0/6;6:6:0;T=17C;P2.5;214.50;P10;235.80
2009/0/6;6:6:0;T=17C;P2.5;211.30;P10;233.00
2009/0/6;6:6:0;T=17C;P2.5;211.40;P10;233.30
2009/0/6;6:6:0;T=17C;P2.5;223.20;P10;246.10
2009/0/6;6:6:0;T=17C;P2.5;230.10;P10;253.10
2009/0/6;6:6:0;T=17C;P2.5;250.20;P10;274.50
2009/0/6;6:6:0;T=17C;P2.5;257.90;P10;282.60
2009/0/6;6:6:0;T=17C;P2.5;245.30;P10;268.80
2009/0/6;6:6:0;T=17C;P2.5;215.30;P10;236.40
2009/0/6;6:6:0;T=17C;P2.5;181.70;P10;200.20
